Lot Num,Artist Name,Year Of Artwork,Genre,Real Price Usd,Event Date,country,TotalSales
4041000,Fang Lijun,2000,Prints,"2,468",6/8/2010,UK,1
4048251,Fang Lijun,2000,Prints,"18,086",6/14/2010,Netherlands,1
4094199,Fang Lijun,2000,Prints,"12,833",9/27/2010,UK,1
4094345,Fang Lijun,1997,Paintings,"295,761",9/25/2010,UK,1
4097618,Fang Lijun,2006,Paintings,"392,941",10/4/2010,China,1
4097619,Fang Lijun,2006,Paintings,"796,063",10/4/2010,China,1
4100606,Fang Lijun,1989,Paintings,"1,150,322",10/4/2010,China,1
4100607,Fang Lijun,1998,Paintings,"979,301",10/4/2010,China,1
4100661,Fang Lijun,2001,Prints,"15,269",10/4/2010,China,1
4151215,Fang Lijun,2004,Paintings,"197,336",11/28/2010,China,1
4151216,Fang Lijun,2002,Paintings,"307,193",11/28/2010,China,1
4151455,Fang Lijun,2005,Sculpture,null,11/28/2010,China,1
4151456,Fang Lijun,1998,Sculpture,null,11/28/2010,China,1
4151457,Fang Lijun,2006,Sculpture,null,11/28/2010,China,1
4244520,Fang Lijun,2000,Prints,"29,534",4/4/2011,China,1
4244521,Fang Lijun,1996,Prints,"356,376",4/4/2011,China,1
4264090,Fang Lijun,2007,Paintings,"380,883",6/27/2010,France,1
4264091,Fang Lijun,2001,Prints,"48,111",6/27/2010,France,1
4267643,Fang Lijun,1996,Prints,"7,080",5/21/2008,France,1
